Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%),Feedback Knock Correction (1-byte)** (degrees)
250242,0.00,57.61,754,0.00,0.32,-31.75,8.1250,-63.50,-11,53,109,1,8,0.02,50.20,72.59,0.00,-6.68
250242,0.00,57.61,754,0.00,0.32,-31.75,8.1250,-63.50,-11,53,111,1,8,0.02,50.20,72.59,0.00,-5.98
250261,0.00,57.61,748,0.00,0.32,-31.75,8.1250,-63.50,-11,53,89,1,8,0.02,50.20,72.59,0.00,-13.71
250261,0.00,57.61,751,0.00,0.32,-31.75,8.1250,-63.50,-11,53,89,1,8,0.02,50.20,72.59,0.00,-13.71
250261,0.00,57.61,746,0.00,0.32,-31.75,8.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.61,0.00,-9.49
250277,0.00,57.37,744,0.00,0.32,-31.75,13.1250,-63.50,-11,53,106,1,8,0.02,50.20,72.61,0.00,-7.73
250277,0.00,57.25,744,0.00,0.32,-31.75,7.6250,-63.50,-11,53,116,1,8,0.02,50.20,72.61,0.00,-4.22
250387,0.00,50.09,755,0.00,0.32,-31.75,14.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.51,0.00,-8.79
250512,0.00,43.85,755,0.00,0.32,-31.75,3.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.51,0.00,-9.49
250629,0.00,43.39,753,0.00,0.32,-31.75,7.6250,-63.50,-11,53,113,1,8,0.02,50.20,72.51,0.00,-5.27
250733,0.00,43.12,749,0.00,0.32,-31.75,7.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.53,0.00,4.57
251251,0.00,48.64,740,0.00,0.32,-31.75,1.1250,-63.50,-11,53,156,1,8,0.02,50.20,77.50,0.00,9.84
251531,0.00,48.12,743,0.00,0.32,-31.75,5.6250,-63.50,-11,53,146,1,8,0.02,50.20,77.50,0.00,6.33
251668,0.00,48.02,750,0.00,0.32,-31.75,0.1250,-63.50,-11,53,134,1,8,0.02,50.20,82.41,0.00,2.11
251668,0.00,48.02,760,0.00,0.32,-31.75,0.1250,-63.50,-11,53,134,1,8,0.02,50.20,82.39,0.00,2.11
251906,0.00,49.27,783,0.00,0.32,-31.75,2.1250,-63.50,-11,53,134,1,8,0.02,50.20,72.47,0.00,2.11
251906,0.00,49.27,784,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.45,0.00,-0.70
251906,0.00,49.27,784,0.00,0.32,-31.75,2.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.44,0.00,1.76
251906,0.00,49.27,787,0.00,0.32,-31.75,2.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.44,0.00,1.05
251906,0.00,49.27,781,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.44,0.00,-0.70
251928,0.00,49.27,785,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.44,0.00,-0.70
251928,0.00,49.16,788,0.00,0.32,-31.75,12.6250,-63.50,-11,53,118,1,8,0.02,50.20,72.42,0.00,-3.52
251928,0.00,48.85,789,0.00,0.32,-31.75,12.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
252203,0.00,48.23,767,0.00,0.32,-31.75,11.1250,-63.50,-11,53,121,1,8,0.02,50.20,77.42,0.00,-2.46
252203,0.00,48.44,774,0.00,0.32,-31.75,6.1250,-63.50,-11,53,126,1,8,0.02,50.20,77.41,0.00,-0.70
252203,0.00,48.64,780,0.00,0.32,-31.75,1.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.42,0.00,1.76
252211,0.00,49.16,756,0.00,0.32,-31.75,12.6250,-63.50,-11,53,126,1,8,0.02,50.20,72.51,0.00,-0.70
252492,0.00,48.95,754,0.00,0.32,-31.75,1.6250,-63.50,-11,53,131,1,8,0.02,50.20,72.51,0.00,1.05
252637,0.00,48.85,754,0.00,0.32,-31.75,12.1250,-63.50,-11,53,116,1,8,0.02,50.20,72.51,0.00,-4.22
252789,0.00,48.75,759,0.00,0.32,-31.75,6.6250,-63.50,-11,53,123,1,8,0.02,50.20,72.49,0.00,-1.76
252935,0.00,48.75,764,0.00,0.32,-31.75,6.6250,-63.50,-11,53,139,1,8,0.02,50.20,72.49,0.00,3.87
253070,0.00,49.58,791,0.00,0.32,-31.75,2.6250,-63.50,-11,53,118,1,8,0.02,50.20,72.42,0.00,-3.52
253070,0.00,49.47,792,0.00,0.32,-31.75,13.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.42,0.00,-0.70
253070,0.00,49.27,789,0.00,0.32,-31.75,2.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
253070,0.00,49.27,788,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.44,0.00,-0.70
253070,0.00,49.27,786,0.00,0.32,-31.75,2.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.42,0.00,1.05
253091,0.00,48.95,782,0.00,0.32,-31.75,1.6250,-63.50,-11,53,136,1,8,0.02,50.20,72.44,0.00,2.81
253091,0.00,48.85,778,0.00,0.32,-31.75,12.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.45,0.00,2.81
253091,0.00,48.85,772,0.00,0.32,-31.75,12.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.47,0.00,2.81
253091,0.00,48.75,766,0.00,0.32,-31.75,6.6250,-63.50,-11,53,136,1,8,0.02,50.20,72.47,0.00,2.81
253639,0.00,49.68,783,0.00,0.32,-31.75,8.1250,-63.50,-11,53,116,1,8,0.02,50.20,72.44,0.00,-4.22
253654,0.00,49.58,784,0.00,0.32,-31.75,2.6250,-63.50,-11,53,136,1,8,0.02,50.20,72.44,0.00,2.81
253933,0.00,49.37,780,0.00,0.32,-31.75,7.6250,-63.50,-11,53,133,1,8,0.02,50.20,72.45,0.00,1.76
253948,0.00,49.37,784,0.00,0.32,-31.75,7.6250,-63.50,-11,53,128,1,8,0.02,50.20,72.45,0.00,0.00
254217,0.00,49.27,786,0.00,0.32,-31.75,2.1250,-63.50,-11,53,139,1,8,0.02,50.20,72.44,0.00,3.87
254217,0.00,49.27,791,0.00,0.32,-31.75,2.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.42,0.00,4.57
254234,0.00,49.27,792,0.00,0.32,-31.75,2.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
254234,0.00,49.27,790,0.00,0.32,-31.75,2.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
254234,0.00,49.06,786,0.00,0.32,-31.75,7.1250,-63.50,-11,53,139,1,8,0.02,50.20,72.42,0.00,3.87
254234,0.00,49.27,781,0.00,0.32,-31.75,2.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.44,0.00,1.76
254234,0.00,49.27,779,0.00,0.32,-31.75,2.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.45,0.00,1.05
254243,0.00,49.27,772,0.00,0.32,-31.75,2.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.47,0.00,2.81
254243,0.00,49.27,772,0.00,0.32,-31.75,2.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.47,0.00,1.05
254243,0.00,49.27,773,0.00,0.32,-31.75,2.1250,-63.50,-11,53,134,1,8,0.02,50.20,72.47,0.00,2.11
254243,0.00,49.27,779,0.00,0.32,-31.75,2.1250,-63.50,-11,53,121,1,8,0.02,50.20,72.45,0.00,-2.46
254675,0.00,49.27,790,0.00,0.32,-31.75,2.1250,-63.50,-11,53,149,1,8,0.02,50.20,72.42,0.00,7.38
254818,0.00,49.37,792,0.00,0.32,-31.75,7.6250,-63.50,-11,53,131,1,8,0.02,50.20,72.42,0.00,1.05
255096,0.00,49.47,786,0.00,0.32,-31.75,13.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.45,0.00,4.57
255237,0.00,49.16,775,0.00,0.32,-31.75,12.6250,-63.50,-11,53,136,1,8,0.02,50.20,72.45,0.00,2.81
255360,0.00,49.58,798,0.00,0.32,-31.75,2.6250,-63.50,-11,53,118,1,8,0.02,50.20,72.40,0.00,-3.52
255360,0.00,49.37,798,0.00,0.32,-31.75,7.6250,-63.50,-11,53,126,1,8,0.02,50.20,72.40,0.00,-0.70
255360,0.00,49.27,795,0.00,0.32,-31.75,2.1250,-63.50,-11,53,134,1,8,0.02,50.20,72.42,0.00,2.11
255360,0.00,49.27,797,0.00,0.32,-31.75,2.1250,-63.50,-11,53,123,1,8,0.02,50.20,72.42,0.00,-1.76
255360,0.00,49.27,785,0.00,0.32,-31.75,2.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.42,0.00,-3.52
255380,0.00,48.85,786,0.00,0.32,-31.75,12.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
255380,0.00,49.16,786,0.00,0.32,-31.75,12.6250,-63.50,-11,53,110,1,8,0.02,50.20,72.44,0.00,-6.33
255380,0.00,48.85,786,0.00,0.32,-31.75,12.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.44,0.00,-3.52
255380,0.00,48.85,782,0.00,0.32,-31.75,12.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.44,0.00,1.05
255380,0.00,48.85,781,0.00,0.32,-31.75,12.1250,-63.50,-11,53,144,1,8,0.02,50.20,72.45,0.00,5.62
255930,0.00,49.68,796,0.00,0.32,-31.75,8.1250,-63.50,-11,53,134,1,8,0.02,50.20,72.42,0.00,2.11
256064,0.00,49.58,782,0.00,0.32,-31.75,2.6250,-63.50,-11,53,128,1,8,0.02,50.20,72.47,0.00,0.00
256331,0.00,49.27,774,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.49,0.00,-0.70
256569,0.00,49.06,782,0.00,0.32,-31.75,7.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.44,0.00,4.57
256569,0.00,48.85,772,0.00,0.32,-31.75,12.1250,-63.50,-11,53,139,1,8,0.02,50.20,72.45,0.00,3.87
256569,0.00,48.85,766,0.00,0.32,-31.75,12.1250,-63.50,-11,53,106,1,8,0.02,50.20,72.45,0.00,-7.73
256584,0.00,48.85,769,0.00,0.32,-31.75,12.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.47,0.00,-8.79
256584,0.00,49.06,770,0.00,0.32,-31.75,7.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.47,0.00,-0.70
256584,0.00,48.95,770,0.00,0.32,-31.75,1.6250,-63.50,-11,53,121,1,8,0.02,50.20,72.47,0.00,-2.46
256584,0.00,48.85,768,0.00,0.32,-31.75,12.1250,-63.50,-11,53,116,1,8,0.02,50.20,72.47,0.00,-4.22
256584,0.00,48.85,766,0.00,0.32,-31.75,12.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.49,0.00,2.81
256584,0.00,48.95,766,0.00,0.32,-31.75,1.6250,-63.50,-11,53,136,1,8,0.02,50.20,72.49,0.00,2.81
256595,0.00,49.27,770,0.00,0.32,-31.75,2.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.47,0.00,4.57
256996,0.00,49.27,788,0.00,0.32,-31.75,2.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.44,0.00,1.76
257140,0.00,49.27,793,0.00,0.32,-31.75,2.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.42,0.00,0.00
257313,0.00,49.58,795,0.00,0.32,-31.75,2.6250,-63.50,-11,53,118,1,8,0.02,50.20,72.42,0.00,-3.52
257581,0.00,49.68,795,0.00,0.32,-31.75,8.1250,-63.50,-11,53,121,1,8,0.02,50.20,72.42,0.00,-2.46
257581,0.00,49.68,798,0.00,0.32,-31.75,8.1250,-63.50,-11,53,121,1,8,0.02,50.20,72.42,0.00,-2.46
257712,0.00,49.47,772,0.00,0.32,-31.75,13.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.47,0.00,4.57
257712,0.00,49.68,780,0.00,0.32,-31.75,8.1250,-63.50,-11,53,144,1,8,0.02,50.20,72.45,0.00,5.62
257712,0.00,49.78,782,0.00,0.32,-31.75,13.6250,-63.50,-11,53,139,1,8,0.02,50.20,72.44,0.00,3.87
257731,0.00,49.89,780,0.00,0.32,-31.75,3.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.44,0.00,4.57
257731,0.00,49.89,778,0.00,0.32,-31.75,3.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.45,0.00,2.81
257731,0.00,49.99,776,0.00,0.32,-31.75,8.6250,-63.50,-11,53,141,1,8,0.02,50.20,72.45,0.00,4.57
257731,0.00,50.09,778,0.00,0.32,-31.75,14.1250,-63.50,-11,53,126,1,8,0.02,50.20,57.60,0.00,-0.70
257731,0.00,49.99,786,0.00,0.32,-31.75,8.6250,-63.50,-11,53,128,1,8,0.02,50.20,57.58,0.00,0.00
257731,0.00,50.09,791,0.00,0.32,-31.75,14.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.42,0.00,1.76
257731,0.00,49.89,792,0.00,0.32,-31.75,3.1250,-63.50,-11,53,139,1,8,0.02,50.20,72.42,0.00,3.87
257998,0.00,49.06,773,0.00,0.32,-31.75,7.1250,-63.50,-11,53,141,1,8,0.02,50.20,72.47,0.00,4.57
258408,0.00,48.85,774,0.00,0.32,-31.75,12.1250,-63.50,-11,53,144,1,8,0.02,50.20,72.45,0.00,5.62
258546,0.00,48.64,780,0.00,0.32,-31.75,1.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.45,0.00,2.81
258780,0.00,48.85,756,0.00,0.32,-31.75,12.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.51,0.00,-3.52
259029,0.00,48.85,756,0.00,0.32,-31.75,12.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.51,0.00,1.05
259029,0.00,48.85,755,0.00,0.32,-31.75,12.1250,-63.50,-11,53,108,1,8,0.02,50.20,72.51,0.00,-7.03
259029,0.00,48.44,777,0.00,0.32,-31.75,6.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.45,0.00,1.76
259029,0.00,48.44,779,0.00,0.32,-31.75,6.1250,-63.50,-11,53,133,1,8,0.02,50.20,72.45,0.00,1.76
259029,0.00,48.44,778,0.00,0.32,-31.75,6.1250,-63.50,-11,53,110,1,8,0.02,50.20,72.45,0.00,-6.33
259029,0.00,48.75,780,0.00,0.32,-31.75,6.6250,-63.50,-11,53,104,1,8,0.02,50.20,72.45,0.00,-8.44
259276,0.00,48.85,778,0.00,0.32,-31.75,12.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.45,0.00,-3.52
259280,0.00,48.85,771,0.00,0.32,-31.75,12.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.47,0.00,0.00
259280,0.00,48.95,772,0.00,0.32,-31.75,1.6250,-63.50,-11,53,123,1,8,0.02,50.20,72.47,0.00,-1.76
259280,0.00,48.95,762,0.00,0.32,-31.75,1.6250,-63.50,-11,53,128,1,8,0.02,50.20,72.49,0.00,0.00
259280,0.00,48.95,756,0.00,0.32,-31.75,1.6250,-63.50,-11,53,128,1,8,0.02,50.20,72.51,0.00,0.00
259280,0.00,48.85,761,0.00,0.32,-31.75,12.1250,-63.50,-11,53,136,1,8,0.02,50.20,72.49,0.00,2.81
259280,0.00,48.85,751,0.00,0.32,-31.75,12.1250,-63.50,-11,53,123,1,8,0.02,50.20,72.51,0.00,-1.76
259280,0.00,48.85,750,0.00,0.32,-31.75,12.1250,-63.50,-11,53,131,1,8,0.02,50.20,72.49,0.00,1.05
259280,0.00,48.85,756,0.00,0.32,-31.75,12.1250,-63.50,-11,53,139,1,8,0.02,50.20,72.49,0.00,3.87
259394,0.00,48.95,768,0.00,0.32,-31.75,1.6250,-63.50,-11,53,139,1,8,0.02,50.20,72.47,0.00,3.87
259394,0.00,48.95,766,0.00,0.32,-31.75,1.6250,-63.50,-11,53,144,1,8,0.02,50.20,72.47,0.00,5.62
259516,0.00,49.06,769,0.00,0.32,-31.75,7.1250,-63.50,-11,53,128,1,8,0.02,50.20,72.47,0.00,0.00
259892,0.00,49.27,768,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.47,0.00,-0.70
260025,0.00,49.27,773,0.00,0.32,-31.75,2.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.45,0.00,-3.52
260179,0.00,49.27,772,0.00,0.32,-31.75,2.1250,-63.50,-11,53,113,1,8,0.02,50.20,72.45,0.00,-5.27
260305,0.00,49.27,772,0.00,0.32,-31.75,2.1250,-63.50,-11,53,116,1,8,0.02,50.20,72.47,0.00,-4.22
260591,0.00,47.81,748,0.00,0.32,-31.75,5.1250,-63.50,-11,54,118,1,8,0.02,50.20,77.48,0.00,-3.52
260606,0.00,48.02,751,0.00,0.32,-31.75,0.1250,-63.50,-11,54,108,1,8,0.02,50.20,72.51,0.00,-7.03
260606,0.00,48.33,743,0.00,0.32,-31.75,0.6250,-63.50,-11,54,118,1,8,0.02,50.20,72.55,0.00,-3.52
260606,0.00,48.85,747,0.00,0.32,-31.75,12.1250,-63.50,-11,54,123,1,8,0.02,50.20,72.53,0.00,-1.76
260606,0.00,48.85,752,0.00,0.32,-31.75,12.1250,-63.50,-11,54,126,1,8,0.02,50.20,72.51,0.00,-0.70
260606,0.00,49.06,756,0.00,0.32,-31.75,7.1250,-63.50,-11,54,128,1,8,0.02,50.20,72.51,0.00,0.00
260606,0.00,49.27,768,0.00,0.32,-31.75,2.1250,-63.50,-11,54,126,1,8,0.02,50.20,72.49,0.00,-0.70
260606,0.00,49.27,768,0.00,0.32,-31.75,2.1250,-63.50,-11,53,126,1,8,0.02,50.20,72.49,0.00,-0.70
260606,0.00,49.27,767,0.00,0.32,-31.75,2.1250,-63.50,-11,53,121,1,8,0.02,50.20,72.49,0.00,-2.46
260606,0.00,49.27,772,0.00,0.32,-31.75,2.1250,-63.50,-11,54,121,1,8,0.02,50.20,72.45,0.00,-2.46
261091,0.00,56.55,753,0.00,0.32,-31.75,9.5000,-63.50,-11,54,126,1,8,0.02,50.20,82.41,0.00,-0.70
261481,0.00,56.44,764,2643197353064070400000000.00,0.32,-31.75,4.0000,-63.50,-11,54,106,1,8,0.02,50.20,82.39,0.00,-7.73
261727,0.00,36.55,826,2661570598391861000000000.00,0.31,-31.50,6.7500,-63.50,-11,54,21,1,8,0.02,50.20,107.51,0.00,-37.62
261727,0.00,37.16,794,2653158883094249700000000.00,0.32,-31.50,0.3750,-63.50,-11,54,28,1,8,0.02,50.20,97.59,0.00,-35.16
261727,0.00,39.21,785,2649469246049131600000000.00,0.32,-31.75,13.0000,-63.50,-11,54,255,1,8,0.02,50.20,82.66,0.00,44.65
261727,0.00,39.87,778,2647329423736581300000000.00,0.32,-31.75,14.5000,-63.50,-11,54,225,1,8,0.02,50.20,72.63,0.00,34.10
261727,0.00,40.97,782,2648731376286183000000000.00,0.32,-31.75,1.0000,-63.50,-11,54,123,1,8,0.02,50.20,72.51,0.00,-1.76
261727,0.00,57.79,784,2649395459072837000000000.00,0.32,-31.75,11.5000,-63.50,-11,54,121,1,8,0.02,50.20,72.44,0.00,-2.46
261751,0.00,57.69,776,2646739127926222600000000.00,0.32,-31.75,6.0000,-63.50,-11,54,116,1,8,0.02,50.20,72.45,0.00,-4.22
261751,0.00,57.48,766,2645558536305505000000000.00,0.32,-31.75,11.0000,-63.50,-11,54,116,1,8,0.02,50.20,72.47,0.00,-4.22
261751,0.00,57.27,780,2649174098143952300000000.00,0.32,-31.75,0.0000,-63.50,-11,54,113,1,8,0.02,50.20,72.44,0.00,-5.27
261751,0.00,56.86,784,2651092559527618000000000.00,0.32,-31.75,10.0000,-63.50,-11,54,110,1,8,0.02,50.20,77.39,0.00,-6.33
261751,0.00,56.65,772,2649174098143952300000000.00,0.32,-31.75,15.0000,-63.50,-11,54,118,1,8,0.02,50.20,82.36,0.00,-3.52
262463,0.00,36.31,848,166753990769112940000000.00,0.31,-31.50,11.7500,-63.50,-11,54,12,1,8,0.02,50.20,107.51,0.00,-40.78
262596,0.00,36.10,865,163390629665373700000.00,0.31,-31.50,15.6250,-63.50,-11,54,2,1,8,0.02,50.20,107.45,0.00,-44.30
262768,0.00,26.11,888,10222610403200860000.00,0.31,-31.50,5.8750,-63.50,-11,54,5,1,8,0.02,50.20,102.48,0.00,-43.24
262768,0.00,19.82,887,638737228339609600.00,0.31,-31.50,11.2500,-63.50,-11,54,197,1,8,0.02,50.20,97.82,0.00,24.26
262768,0.00,17.92,896,159855848078704640.00,0.30,-31.25,4.2500,-63.50,-11,54,160,1,8,0.02,50.20,107.80,0.00,11.25
262768,0.00,15.07,921,40190461414998016.00,0.30,-31.25,3.7500,-63.50,-11,54,239,1,10,0.02,50.20,290.98,0.00,39.02
262768,0.00,8.72,1000,157925997805568.00,0.29,-31.25,14.7500,-63.50,-11,54,195,1,9,0.02,50.20,667.27,0.00,23.55
262768,0.00,6.82,1085,38910570496.00,0.29,-31.25,12.7500,-63.50,-11,54,248,1,8,0.02,50.20,202.03,0.00,42.19
262900,0.00,7.84,1637,0.00,0.29,-30.75,8.0000,-63.50,-11,53,22,1,7,0.02,50.20,385.32,0.00,-37.27
262900,0.00,7.27,1591,0.00,0.29,-31.00,8.2500,-63.50,-11,54,248,1,7,0.02,50.20,682.32,0.00,42.19
262913,0.00,5.76,1538,0.00,0.29,-31.00,6.1250,-63.50,-11,54,252,1,7,0.02,50.20,1103.09,0.00,43.59
262913,0.00,5.07,1466,0.00,0.29,-31.00,2.0000,-63.50,-11,54,210,1,8,0.02,50.20,147.69,0.00,28.83
262913,0.00,4.48,1376,0.00,0.29,-31.00,9.0000,-63.50,-11,54,124,1,8,0.02,50.20,167.50,0.00,-1.41
262913,0.00,4.56,1268,0.00,0.29,-31.00,15.2500,-63.50,-11,54,109,1,8,0.02,50.20,177.40,0.00,-6.68
262913,0.00,5.13,1184,9.16,0.29,-31.00,3.2500,-63.50,-11,54,68,1,8,0.02,50.20,202.13,0.00,-21.09
263318,0.00,8.23,1649,0.00,0.29,-31.00,10.5000,-63.50,-11,53,254,1,7,0.02,50.20,197.22,0.00,44.30
263603,0.00,8.62,1638,0.00,0.29,-30.75,14.2500,-63.50,-11,53,42,1,6,0.02,50.20,1177.36,0.00,-30.23
263617,0.00,8.64,1625,0.00,0.29,-30.75,7.7500,-63.50,-11,53,24,1,6,0.02,50.20,1073.38,0.00,-36.56
264021,0.00,3.43,1528,0.00,0.27,-30.25,14.0000,-63.50,-11,53,1,1,6,0.02,50.20,1142.47,0.00,-44.65
264021,0.00,1.37,1421,0.00,0.28,-30.25,1.0000,-63.50,-11,53,112,1,6,0.02,50.20,1177.05,0.00,-5.62
264021,0.00,10.50,1334,0.00,0.29,-30.00,3.0000,-63.50,-11,53,56,1,10,0.02,50.20,18.72,0.00,-25.31
264021,0.00,16.08,1304,0.00,0.29,-30.25,2.0000,-63.50,-11,53,171,1,7,0.02,50.20,320.91,0.00,15.12
264021,0.00,3.38,1323,0.00,0.29,-30.75,9.0000,-63.50,-11,53,148,1,6,0.02,50.20,335.78,0.00,7.03
264037,0.00,7.26,1362,0.00,0.29,-30.75,10.6250,-63.50,-11,53,38,1,6,0.02,50.20,316.00,0.00,-31.64
264037,0.00,8.43,1410,0.00,0.29,-31.00,6.0000,-63.50,-11,53,200,1,6,0.02,50.20,484.31,0.00,25.31
264037,0.00,8.85,1465,0.00,0.29,-31.00,9.2500,-63.50,-11,53,179,1,6,0.02,50.20,667.47,0.00,17.93
264037,0.00,8.69,1529,0.00,0.29,-30.75,6.7500,-63.50,-11,53,68,1,6,0.02,50.20,677.37,0.00,-21.09
264037,0.00,8.27,1584,0.00,0.29,-30.75,8.2500,-63.50,-11,53,12,1,6,0.02,50.20,924.88,0.00,-40.78
264037,0.00,8.55,1608,0.00,0.29,-31.00,8.7500,-63.50,-11,53,240,1,6,0.02,50.20,974.38,0.00,39.38
264634,0.00,10.77,1626,0.00,0.27,-30.50,11.0000,-63.50,-11,53,198,1,7,0.02,50.20,28.81,0.00,24.61
264920,0.00,10.79,1666,0.00,0.27,-30.00,15.5000,-63.50,-11,53,15,1,7,0.02,50.20,1137.70,0.00,-39.73
265057,0.00,0.60,1843,0.00,0.27,-29.75,12.0000,-63.50,-11,53,191,1,8,0.02,50.20,137.68,0.00,22.15
265075,0.00,0.21,1843,0.00,0.27,-29.75,6.0000,-63.50,-11,53,182,1,8,0.02,50.20,147.56,0.00,18.98
265075,0.00,0.46,1859,0.00,0.27,-29.75,3.0000,-63.50,-11,53,247,1,8,0.02,50.20,152.53,0.00,41.84
265075,0.00,0.63,1848,0.00,0.27,-29.50,2.0000,-63.50,-11,53,10,1,8,0.02,50.20,162.43,0.00,-41.48
265075,0.00,1.78,1844,0.00,0.27,-29.75,1.0000,-63.50,-11,53,247,1,8,0.02,50.20,167.38,0.00,41.84
265075,0.00,2.00,1843,0.00,0.27,-29.75,9.0000,-63.50,-11,53,210,1,8,0.02,50.20,172.33,0.00,28.83
265075,0.00,2.50,1816,0.00,0.27,-29.75,6.0000,-63.50,-11,53,163,1,8,0.02,50.20,177.30,0.00,12.30
265075,0.00,3.24,1808,0.00,0.27,-29.75,5.0000,-63.50,-11,53,191,1,8,0.02,50.20,157.50,0.00,22.15
265075,0.00,6.76,1792,0.00,0.27,-29.75,5.0000,-63.50,-11,53,57,1,8,0.02,50.20,122.89,0.00,-24.96
265275,0.00,9.22,1722,0.00,0.27,-30.00,15.5000,-63.50,-11,53,104,1,8,0.02,50.20,14.00,0.00,-8.44
265275,0.00,8.44,1755,0.00,0.27,-30.00,3.0000,-63.50,-11,53,198,1,8,0.02,50.20,53.58,0.00,24.61
265443,0.00,0.94,1815,0.00,0.27,-29.75,7.0000,-63.50,-11,53,145,1,8,0.02,50.20,127.78,0.00,5.98
265603,0.00,2.14,1829,0.00,0.27,-29.75,12.0000,-63.50,-11,53,136,1,8,0.02,50.20,122.83,0.00,2.81
265898,0.00,3.94,1882,0.00,0.27,-29.75,14.0000,-63.50,-11,52,109,1,8,0.02,50.20,112.97,0.00,-6.68
265898,0.00,2.84,1982,0.00,0.27,-29.50,6.0000,-63.50,-11,52,252,1,8,0.02,50.20,108.05,0.00,43.59
265898,0.00,0.91,2052,0.00,0.27,-29.25,13.0000,-63.50,-11,52,67,1,8,0.02,50.20,122.89,0.00,-21.45
265898,0.00,2.60,2077,0.00,0.27,-29.25,4.0000,-63.50,-11,52,37,1,8,0.02,50.20,137.76,0.00,-31.99
266192,0.00,7.89,2494,0.00,0.27,-28.75,15.5000,-63.50,-11,52,63,1,8,0.02,50.20,88.43,0.00,-22.85
266192,0.00,8.32,2454,0.00,0.27,-29.00,5.5000,-63.50,-11,52,27,1,8,0.02,50.20,93.38,0.00,-35.51
266192,0.00,8.11,2391,0.00,0.27,-29.00,11.0000,-63.50,-11,52,82,1,8,0.02,50.20,93.36,0.00,-16.17
266192,0.00,7.99,2313,0.00,0.27,-29.25,15.5000,-63.50,-11,52,169,1,8,0.02,50.20,88.41,0.00,14.41
266211,0.00,7.81,2272,0.00,0.27,-29.25,5.5000,-63.50,-11,52,159,1,8,0.02,50.20,98.29,0.00,10.90
266211,0.00,6.42,2208,0.00,0.27,-29.25,13.0000,-63.50,-11,52,88,1,8,0.02,50.20,103.20,0.00,-14.06
